ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title
20171110681,1281885,11/6/2017,Walker Engineer,2240 Campbell Creek,,RICHARDSON,TEXAS,75082,32.97,-96.7,238210,1,0,,"An employee was approximately 6 feet up an 8-foot ladder when the employee lost footing and tried to grab a ceiling grid for support. The employee then fell, breaking a wrist.",111,Fractures,43,Wrist(s),4332,Other fall to lower level 6 to 10 feet,7420,"Movable ladders, unspecified",,
20171110712,1282198,11/6/2017,"Hamman Excavating, Inc.",Cheniere Admin Bldg,Hwy 35,PORTLAND,TEXAS,78374,27.89,-97.31,238910,1,0,,An employee was checking a truck out of the site and gave the driver his manifest ticket. The employee turned around to go to a guard shack. The truck driver may have turned his wheels too tight and ended up striking the employee's legs with the truck's rear tires. The employee suffered soft tissue injuries.,120,"Traumatic injuries to muscles, tendons, ligaments, joints, etc., unspecified",510,"Leg(s), unspecified",2440,"Pedestrian struck by vehicle in nonroadway area, unspecified",8420,"Truck-motorized freight hauling and utility, unspecified",,
20171110875,1283311,11/11/2017,Ashton Sawing & Drilling LLC,12255 Center Rd,,SAN ANTONIO,TEXAS,78223,29.29,-98.43,238990,1,0,,"An employee was installing rebar when adjacent rebar fell and hit the employee, who suffered bruises and a broken arm.",111,Fractures,420,"Arm(s), unspecified",6230,"Struck by falling object or equipment, unspecified",4132,"Bars, rods, reinforcing bar (rebar)",,
20171110970,1284952,11/15/2017,Mundy Company,11357 IH-10 at Smith Road,,BEAUMONT,TEXAS,77720,29.97,-94.21,236220,1,0,1278870,"An employee was spraying what's called a ""hot box,"" a process of strutting rubber. While spraying, there was a flash fire that caused second degree burns to his right hand and forearm.",1522,Second degree heat (thermal) burns,4819,"Hand(s) and arm(s), n.e.c.",310,"Fire, unspecified",9999,Nonclassifiable,,
20171110974,1285034,11/15/2017,"VACA Underground Utilities, Inc.",2500 Commerce Street,,HOUSTON,TEXAS,77003,29.75,-95.34,237110,1,0,,"An employee was looking for a leak in a water main. He was walking on the pipe when he slipped and bumped his head on a trench box. His back also hit the pipe. He suffered head and back injuries, requiring hospitalization.",1972,"Soreness, pain, hurt-nonspecified injury",83,Head and trunk,422,Fall on same level due to slipping ,4120,"Pipes, ducts, tubing, unspecified",,
20171110978,1285026,11/15/2017,"Newcastle Masonry, Inc.",1936 N. St.,,NACOGDOCHES,TEXAS,75962,31.62,-94.64,238140,1,1,,"An employee was operating a mortar mixer on a construction site when his right hand entered the mixer's moving parts, amputating two fingers. The mixer was unguarded at the time.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3291,"Agitators, mixers-earth, mineral",,
20171111023,1290020,11/16/2017,DFW Framing & Construction Inc.,2113 Lake Crest Ln,,DENTON,TEXAS,76208,33.19,-97.05,238130,1,0,,An employee was cleaning up a site when a sheet of plywood fell on his head. He was hospitalized with a head injury.,160,"Intracranial injuries, unspecified",111,Brain,6230,"Struck by falling object or equipment, unspecified",4152,"Plywood, wood paneling; particle, chip, flake board",,
20171111089,1286079,11/18/2017,Cekra Inc.,411 W. Colorado,,WHARTON,TEXAS,77488,29.31,-96.1,238320,1,0,,"An employee was helping to guide a beam into place when the beam slipped, catching the employee between it and a forklift. The employee suffered chest contusions.",143,"Bruises, contusions",310,"Chest, except internal location of diseases or disorders",642,Compressed or pinched by shifting objects or equipment,410,"Building materials, unspecified",8621,"Forklift, order picker, platform truck-powered"
20171111109,1288003,11/19/2017,"Lydick-Hooks Roofing Company of Lubbock, Inc.",300 Small Street,,TAHOKA,TEXAS,79373,32.96,-101.82,238160,1,0,1285011,An employee was on the metal edge of a roof when his knee rolled over and he lost his balance and fell to the ground resulting in broken ribs.,111,Fractures,310,"Chest, except internal location of diseases or disorders",4330,"Other fall to lower level, unspecified",6544,Roof edges,,
20171111265,1288833,11/27/2017,Standard Utility Construction Inc.,tbd,,IRVING,TEXAS,75017,32.83,-96.98,236115,1,0,,"An employee was installing an overhead electrical conductor when he strained his chest, requiring hospitalization. A pull strap was not used at the time of the incident.",1233,Strains,310,"Chest, except internal location of diseases or disorders",710,"Overexertion involving outside sources, unspecified",4410,"Electric parts, unspecified",,
20171111268,1288275,11/27/2017,"W.S. STEEL ERECTION, L.L.C.",1001 Assembly Circle ,,SCHERTZ,TEXAS,78154,29.6,-98.28,236220,1,0,1279870,"An employee was moving a bundle of decking when he fell 26 feet, fracturing his head. He was hospitalized.",111,Fractures,10,"Head, unspecified",4336,Other fall to lower level 26 to 30 feet,9999,Nonclassifiable,,
20171111279,1287882,11/27/2017,"M2 Steel Systems, LLC",104 East Elm Street,,CELINA,TEXAS,75009,33.32,-96.78,238120,1,0,,"An employee was helping another employee move steel beams when the beams injured his left hand, causing lacerations and broken bones.",111,Fractures,440,"Hand(s), unspecified",60,"Contact with objects and equipment, unspecified",4133,Beams-unattached metal,,
20171111298,1288700,11/28/2017,"D & F INDUSTRIES, INC.",5540 Raphael Drive,,EDINBURG,TEXAS,78539,26.25,-98.2,238210,1,0,,"While standing on a ladder and installing light fixtures, an employee touched live wires and was thrown from the ladder. The employee suffered a fractured tailbone from the fall and electrical burns to the right thumb and left shoulder from the live wires.",1833,Fractures and burns,899,"Multiple body parts, n.e.c.",4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",4410,"Electric parts, unspecified"
20171111334,1288892,11/29/2017,Southern Roofing,516 Forest Meadow,,COLLINSVILLE,TEXAS,76233,32.9,-96.73,238160,1,0,,"An employee slipped and fell while descending a ladder, sustaining broken ribs.",111,Fractures,310,"Chest, except internal location of diseases or disorders",4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",,
20171111344,1288070,11/29/2017,TAS Commercial Concrete,7551 Main St.,,HOUSTON,TEXAS,77030,29.69,-95.41,238110,1,0,,An employee was traveling through an area where a lowboy flatbed was being moved when the lowboy trailer struck and ran over the employee. The employee suffered multiple fractures and was hospitalized.,111,Fractures,9999,Nonclassifiable,2440,"Pedestrian struck by vehicle in nonroadway area, unspecified",80,"Vehicle, unspecified",,
20171111354,1288464,11/29/2017,"Irwin Steel Erectors, Inc.",9000 Andrews Hwy,,ODESSA,TEXAS,79760,31.93,-102.4,238120,1,0,1280490,"An employee was climbing a ladder when it fell, causing the employee to ride it to the ground. The employee suffered a broken hip and jaw. The ladder was not 3 feet above the roof edge or tied off at the time of the incident.",111,Fractures,83,Head and trunk,4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",,
20171111394,1288800,11/30/2017,Primoris Heavy Civil,1103 Ave D,,BELTON,TEXAS,76513,31.05,-97.47,237310,1,1,1303412,"An employee was helping to position a barrier when both of his feet were struck by a concrete barrier, amputating three digits on his left foot and two digits on his right foot.",1311,Amputations,532,"Toes(s), toenail(s)",620,"Struck by object or equipment, unspecified",6673,Concrete parking blocks and barriers,,
20171211429,1289817,12/1/2017,"Vela Brothers Painting, Inc.",7777 Forest Lane,,DALLAS,TEXAS,75230,32.91,-96.77,238320,1,0,1282375,"Two employees were moving a scissor lift from the third level to the fourth when another employee's head became pinned between a concrete beam and the top rail of the lift. The injured employee sustained multiple contusions to the chin, cheek bones, nose, temple and eye sockets.",1972,"Soreness, pain, hurt-nonspecified injury",10,"Head, unspecified",642,Compressed or pinched by shifting objects or equipment,3467,"Aerial lifts, scissor lifts-except truck-mounted",659,"Structural elements, n.e.c."
20171211435,1289869,12/1/2017,Tealstone,11009 Harmony Hill Lane,,ROWLETT,TEXAS,75088,32.94,-96.56,236115,1,0,,"An employee was walking across a job site looking for rebar when he tried to get on a 15-inch-high concrete slab. He then tripped and fell on the edge of the slab, which had a bolt sticking out of it, fracturing four ribs and lacerating his chest.",111,Fractures,310,"Chest, except internal location of diseases or disorders",4213,Fall on same level due to tripping over an object ,6639,"Ground, n.e.c.",4114,"Structural stones or slabs, n.e.c."
20171211447,1289303,12/1/2017,"MasTec Services Company, Inc. ",2716 East 5th Street,,AUSTIN,TEXAS,78702,30.25,-97.71,237110,1,0,,An employee was moving material and stacking it in piles when a wood splinter punctured his glove and thumb. He was hospitalized for surgery.,133,"Puncture wounds, except gunshot wounds",4420,"Finger(s), fingernail(s), unspecified",6252,Injured by slipping or swinging object held by injured worker,9999,Nonclassifiable,,
20171211461,1289142,12/2/2017,Cajun Deep Foundation,8811 Strang Rd,,LA PORTE,TEXAS,77571,29.7,-95.07,236210,1,0,,"An employee was attempting to troubleshoot a clogged crane auger when a piece of drill spoil fell 55 feet and struck his hardhat, injuring the back of his head and neck.",1972,"Soreness, pain, hurt-nonspecified injury",81,Head and neck,6233,Struck by object falling from vehicle or machinery-other than vehicle part,553,Clay-natural and processed,3241,"Drilling machines, drilling augers"
20171211462,1289860,12/2/2017,"Whitaker Plumbing, Inc.",11937 US Hwy. 271,,TYLER,TEXAS,75708,32.42,-95.21,238220,1,0,,"An employee was climbing a ladder to investigate a work area when the ladder moved. The employee then fell approximately 4 feet, landing on the concrete below and an empty 5-gallon bucket. The employee suffered broken wrists and vertebra.",111,Fractures,899,"Multiple body parts, n.e.c.",4331,Other fall to lower level less than 6 feet,7420,"Movable ladders, unspecified",,
20171211552,1290561,12/5/2017,Quality Brickworks,301 Whoop 121,,BELTON,TEXAS,76513,31.02,-97.47,238140,1,0,,An employee was mixing mortar when he had trouble breathing. He was hospitalized for a possible allergic reaction.,1960,"Poisoning, toxic, noxious, or allergenic effect, unspecified",6,BODY SYSTEMS,50,"Exposure to harmful substances or environments, unspecified",1120,"Alkalies, unspecified",,
20171211618,1291038,12/7/2017,FPG Mechanical Contractors,Las Palmas Medical Center,1801 N. Mesa St.,EL PASO,TEXAS,79902,31.76,-106.49,238220,1,0,,An employee was climbing down a ladder when he slipped and fell. He broke his foot and was hospitalized for surgery.,111,Fractures,530,"Foot (feet), unspecified",4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",,
20171211619,1291288,12/7/2017,"Air Repair, Inc.",3851 South Stonebridge Drive,Suite 1100,MCKINNEY,TEXAS,75070,33.16,-96.72,238220,1,0,1282900,"An employee was climbing a fixed ladder to access a roof to repair an HVAC system when the employee fell from the ladder, breaking vertebrae and the pelvis. The employee was hospitalized.",111,Fractures,80,"Multiple body parts, unspecified",4330,"Other fall to lower level, unspecified",741,Ladders-fixed,,
20171211620,1291748,12/7/2017,Air Repair Inc.,3851 South Stonebridge Drive,Suite 1100,MCKINNEY,TEXAS,75070,33.16,-96.72,238220,1,0,,An employee broke several bones as a result of a fall.,111,Fractures,9999,Nonclassifiable,40,"Fall, slip, trip, unspecified ",9999,Nonclassifiable,,
20171211623,1290972,12/7/2017,CC Carlton Industries ,U.S. 290 / Ledgestone Dr.,,AUSTIN,TEXAS,78737,30.2,-97.97,237110,2,0,1282069,"Two employees were working in a trench when a backhoe bucket rolled into the trench and struck them. They suffered a broken ankle and shoulder injury, requiring hospitalization.",111,Fractures,52,Ankle(s),6230,"Struck by falling object or equipment, unspecified",489,"Vehicle and mobile equipment parts, n.e.c.",,
20171211662,1291559,12/8/2017,"Redi-Mix, LLC",4th Street,,FORT WORTH,TEXAS,76102,32.75,-97.33,238110,1,0,,"An employee was at the top of a hill reversing a truck on the left side of a ramp when the truck rolled off the ramp. The employee suffered a collapsed lung and broken ribs, requiring hospitalization.",194,Internal injuries to organs and blood vessels of the trunk,310,"Chest, except internal location of diseases or disorders",2731,"Jack-knifed or overturned, nonroadway",8427,"Cement truck, concrete mixer truck",,
20171211706,1291591,12/9/2017,Kidd Roofing,1501 W US Hwy 290,,ELGIN,TEXAS,78621,30.35,-97.4,238160,1,0,1282495,"An employee was on an 8-foot step ladder passing a broom up to another employee when he fell to the ground, fracturing his left collarbone and ribs and suffering minor brain bleeding.",161,Cerebral and other intracranial hemorrhages,111,Brain,4330,"Other fall to lower level, unspecified",7422,Step ladders,,
20171211712,1291604,12/10/2017,Lane Construction Company,3001 Meacham Blvd,Suite 215,FORT WORTH,TEXAS,76137,32.82,-97.3,237310,1,0,,"An employee was on top of a concrete pile looking inside the grout box to ensure there was enough concrete against the existing header. He had placed his hand on a concrete plow cable to brace himself when the operator moved the equipment, causing the cable to move and catch the employee's hand between the concrete and the cable. His left pinky finger was nearly severed.",132,"Cuts, lacerations",4420,"Finger(s), fingernail(s), unspecified",240,"Pedestrian vehicular incident, unspecified",3252,"Asphalt and concrete paving machines, pavers",,
